training_iter	round	epsilon	score	avg_loss_per_step	killed_self	avg_reward_per_step	invalid_actions_per_round	avg_invalid_actions_per_step	steps_survived
155354	1392	 0.0500	0	 0.0116	True	-0.3533	4	 0.6667	6
155368	1393	 0.0500	0	 0.0107	True	-0.1821	13	 0.9286	14
155413	1394	 0.0500	0	 0.0105	True	-0.0615	11	 0.2444	45
155477	1395	 0.0500	1	 0.0105	True	-0.0453	41	 0.6406	64
155687	1396	 0.0500	3	 0.0113	True	-0.0262	64	 0.3048	210
155894	1397	 0.0500	2	 0.0127	True	-0.0247	58	 0.2802	207
156214	1398	 0.0500	1	 0.0135	True	-0.0267	81	 0.2531	320
156314	1399	 0.0500	0	 0.0118	True	-0.0402	27	 0.2700	100
156715	1400	 0.0500	4	 0.0124	False	-0.0146	120	 0.3000	400
156807	1401	 0.0500	0	 0.0122	True	-0.0497	48	 0.5217	92
156837	1402	 0.0500	0	 0.0122	True	-0.0922	24	 0.8000	30
156861	1403	 0.0500	1	 0.0119	True	-0.0846	6	 0.2500	24
156974	1404	 0.0500	3	 0.0114	True	-0.0329	36	 0.3186	113
157118	1405	 0.0500	2	 0.0124	True	-0.0345	43	 0.2986	144
157418	1406	 0.0500	0	 0.0123	True	-0.0295	106	 0.3533	300
157450	1407	 0.0500	0	 0.0130	True	-0.0785	11	 0.3438	32
157546	1408	 0.0500	1	 0.0114	True	-0.0427	45	 0.4688	96
157757	1409	 0.0500	2	 0.0115	True	-0.0285	76	 0.3602	211
157950	1410	 0.0500	0	 0.0122	True	-0.0417	109	 0.5648	193
158269	1411	 0.0500	3	 0.0122	True	-0.0182	64	 0.2006	319
158390	1412	 0.0500	1	 0.0137	True	-0.0421	60	 0.4959	121
158615	1413	 0.0500	0	 0.0124	True	-0.0331	97	 0.4311	225
158927	1414	 0.0500	1	 0.0118	True	-0.0201	60	 0.1923	312
159019	1415	 0.0500	0	 0.0118	True	-0.0499	38	 0.4130	92
159031	1416	 0.0500	0	 0.0105	True	-0.1598	1	 0.0833	12
159052	1417	 0.0500	2	 0.0138	True	-0.0974	8	 0.3810	21
159078	1418	 0.0500	0	 0.0123	True	-0.1015	9	 0.3462	26
159110	1419	 0.0500	1	 0.0114	True	-0.0670	3	 0.0938	32
159178	1420	 0.0500	0	 0.0118	True	-0.0529	39	 0.5735	68
159224	1421	 0.0500	1	 0.0123	True	-0.0564	6	 0.1304	46
159355	1422	 0.0500	2	 0.0109	True	-0.0285	30	 0.2290	131
159442	1423	 0.0500	0	 0.0100	True	-0.0518	42	 0.4828	87
159518	1424	 0.0500	2	 0.0108	True	-0.0291	9	 0.1184	76
159841	1425	 0.0500	2	 0.0119	True	-0.0163	74	 0.2291	323
159905	1426	 0.0500	2	 0.0130	True	-0.0441	18	 0.2812	64
159936	1427	 0.0500	1	 0.0114	True	-0.0796	14	 0.4516	31
160114	1428	 0.0500	2	 0.0126	True	-0.0327	82	 0.4607	178
160369	1429	 0.0500	4	 0.0136	True	-0.0224	75	 0.2941	255
160439	1430	 0.0500	1	 0.0134	True	-0.0423	17	 0.2429	70
160688	1431	 0.0500	2	 0.0128	True	-0.0356	119	 0.4779	249
161009	1432	 0.0500	1	 0.0123	True	-0.0266	102	 0.3178	321
161410	1433	 0.0500	2	 0.0114	False	-0.0150	120	 0.3000	400
161464	1434	 0.0500	0	 0.0106	True	-0.0492	1	 0.0185	54
161505	1435	 0.0500	0	 0.0106	True	-0.0863	33	 0.8049	41
161652	1436	 0.0500	1	 0.0101	True	-0.0278	41	 0.2789	147
162053	1437	 0.0500	8	 0.0122	False	-0.0176	137	 0.3425	400
162089	1438	 0.0500	4	 0.0107	True	-0.0542	11	 0.3056	36
162188	1439	 0.0500	1	 0.0132	True	-0.0520	66	 0.6667	99
162276	1440	 0.0500	0	 0.0122	True	-0.0346	34	 0.3864	88
162525	1441	 0.0500	5	 0.0129	True	-0.0173	46	 0.1847	249
162926	1442	 0.0500	4	 0.0123	False	-0.0147	97	 0.2425	400
163035	1443	 0.0500	1	 0.0120	True	-0.0298	43	 0.3945	109
163175	1444	 0.0500	1	 0.0119	True	-0.0272	35	 0.2500	140
163510	1445	 0.0500	0	 0.0117	True	-0.0223	87	 0.2597	335
163522	1446	 0.0500	0	 0.0113	True	-0.1798	5	 0.4167	12
163923	1447	 0.0500	7	 0.0123	False	-0.0159	118	 0.2950	400
164063	1448	 0.0500	2	 0.0138	True	-0.0441	59	 0.4214	140
164140	1449	 0.0500	1	 0.0133	True	-0.0388	21	 0.2727	77
164154	1450	 0.0500	0	 0.0151	True	-0.1821	13	 0.9286	14
164184	1451	 0.0500	1	 0.0168	True	-0.0773	0	 0.0000	30
164215	1452	 0.0500	0	 0.0125	True	-0.0816	1	 0.0323	31
164385	1453	 0.0500	3	 0.0130	True	-0.0270	43	 0.2529	170
164485	1454	 0.0500	0	 0.0137	True	-0.0325	15	 0.1500	100
164525	1455	 0.0500	0	 0.0131	True	-0.0604	10	 0.2500	40
164789	1456	 0.0500	0	 0.0125	True	-0.0339	141	 0.5341	264
164806	1457	 0.0500	0	 0.0104	True	-0.1324	1	 0.0588	17
165207	1458	 0.0500	2	 0.0126	False	-0.0211	163	 0.4075	400
165246	1459	 0.0500	1	 0.0122	True	-0.0624	13	 0.3333	39
165251	1460	 0.0500	0	 0.0138	True	-0.4001	1	 0.2000	5
165369	1461	 0.0500	1	 0.0125	True	-0.0565	80	 0.6780	118
165381	1462	 0.0500	0	 0.0139	True	-0.1778	4	 0.3333	12
165670	1463	 0.0500	7	 0.0126	True	-0.0179	42	 0.1453	289
165679	1464	 0.0500	0	 0.0140	True	-0.2455	6	 0.6667	9
165686	1465	 0.0500	0	 0.0079	True	-0.3089	5	 0.7143	7
166087	1466	 0.0500	2	 0.0125	False	-0.0161	135	 0.3375	400
166416	1467	 0.0500	1	 0.0138	True	-0.0345	183	 0.5562	329
166815	1468	 0.0500	4	 0.0125	True	-0.0236	180	 0.4511	399
166830	1469	 0.0500	0	 0.0110	True	-0.1533	4	 0.2667	15
167100	1470	 0.0500	2	 0.0116	True	-0.0196	68	 0.2519	270
167130	1471	 0.0500	1	 0.0123	True	-0.0634	3	 0.1000	30
167188	1472	 0.0500	1	 0.0116	True	-0.0490	19	 0.3276	58
167386	1473	 0.0500	4	 0.0105	True	-0.0254	69	 0.3485	198
167538	1474	 0.0500	3	 0.0119	True	-0.0280	29	 0.1908	152
167625	1475	 0.0500	1	 0.0121	True	-0.0414	34	 0.3908	87
167741	1476	 0.0500	3	 0.0124	True	-0.0278	18	 0.1552	116
167749	1477	 0.0500	0	 0.0083	True	-0.2562	3	 0.3750	8
167883	1478	 0.0500	0	 0.0126	True	-0.0264	24	 0.1791	134
167946	1479	 0.0500	1	 0.0119	True	-0.0516	27	 0.4286	63
167997	1480	 0.0500	2	 0.0156	True	-0.0678	23	 0.4510	51
168398	1481	 0.0500	1	 0.0150	False	-0.0215	174	 0.4350	400
168746	1482	 0.0500	1	 0.0150	True	-0.0311	168	 0.4828	348
168939	1483	 0.0500	1	 0.0137	True	-0.0346	96	 0.4974	193
169155	1484	 0.0500	2	 0.0129	True	-0.0300	63	 0.2917	216
169217	1485	 0.0500	0	 0.0125	True	-0.0553	25	 0.4032	62
169291	1486	 0.0500	0	 0.0122	True	-0.0414	23	 0.3108	74
169335	1487	 0.0500	0	 0.0130	True	-0.0396	12	 0.2727	44
169371	1488	 0.0500	0	 0.0118	True	-0.0635	9	 0.2500	36
169447	1489	 0.0500	0	 0.0132	True	-0.0455	30	 0.3947	76
169848	1490	 0.0500	3	 0.0132	False	-0.0235	155	 0.3875	400
169944	1491	 0.0500	4	 0.0138	True	-0.0382	45	 0.4688	96
170285	1492	 0.0500	1	 0.0149	True	-0.0273	153	 0.4487	341
170686	1493	 0.0500	0	 0.0145	False	-0.0221	151	 0.3775	400
171052	1494	 0.0500	6	 0.0142	True	-0.0288	127	 0.3470	366
171297	1495	 0.0500	2	 0.0135	True	-0.0223	70	 0.2857	245
171352	1496	 0.0500	2	 0.0151	True	-0.0601	33	 0.6000	55
171441	1497	 0.0500	0	 0.0151	True	-0.0406	24	 0.2697	89
171581	1498	 0.0500	1	 0.0146	True	-0.0214	22	 0.1571	140
171610	1499	 0.0500	1	 0.0134	True	-0.0705	1	 0.0345	29
172011	1500	 0.0500	0	 0.0141	False	-0.0130	111	 0.2775	400
172412	1501	 0.0500	4	 0.0161	False	-0.0138	102	 0.2550	400
172508	1502	 0.0500	2	 0.0149	True	-0.0478	57	 0.5938	96
172692	1503	 0.0500	3	 0.0156	True	-0.0290	73	 0.3967	184
173080	1504	 0.0500	1	 0.0160	True	-0.0261	116	 0.2990	388
173160	1505	 0.0500	2	 0.0129	True	-0.0423	33	 0.4125	80
173208	1506	 0.0500	2	 0.0148	True	-0.0423	18	 0.3750	48
173609	1507	 0.0500	4	 0.0158	False	-0.0217	167	 0.4175	400
173630	1508	 0.0500	0	 0.0148	True	-0.0928	0	 0.0000	21
173700	1509	 0.0500	1	 0.0149	True	-0.0482	26	 0.3714	70
173925	1510	 0.0500	1	 0.0144	True	-0.0279	86	 0.3822	225
173988	1511	 0.0500	2	 0.0127	True	-0.0410	15	 0.2381	63
174275	1512	 0.0500	0	 0.0173	True	-0.0279	76	 0.2648	287
174425	1513	 0.0500	2	 0.0167	True	-0.0168	34	 0.2267	150
174452	1514	 0.0500	0	 0.0220	True	-0.1167	25	 0.9259	27
174493	1515	 0.0500	1	 0.0153	True	-0.0839	32	 0.7805	41
174579	1516	 0.0500	0	 0.0168	True	-0.0442	53	 0.6163	86
174632	1517	 0.0500	1	 0.0163	True	-0.0461	8	 0.1509	53
174762	1518	 0.0500	2	 0.0156	True	-0.0252	24	 0.1846	130
174798	1519	 0.0500	1	 0.0130	True	-0.0765	20	 0.5556	36
174881	1520	 0.0500	0	 0.0159	True	-0.0516	43	 0.5181	83
174931	1521	 0.0500	1	 0.0148	True	-0.0555	19	 0.3800	50
175075	1522	 0.0500	0	 0.0163	True	-0.0390	60	 0.4167	144
175420	1523	 0.0500	5	 0.0164	True	-0.0292	139	 0.4029	345
175659	1524	 0.0500	8	 0.0145	True	-0.0224	73	 0.3054	239
175683	1525	 0.0500	0	 0.0165	True	-0.0992	9	 0.3750	24
175711	1526	 0.0500	0	 0.0167	True	-0.0813	8	 0.2857	28
175805	1527	 0.0500	2	 0.0164	True	-0.0349	22	 0.2340	94
175838	1528	 0.0500	0	 0.0158	True	-0.0742	12	 0.3636	33
176239	1529	 0.0500	6	 0.0153	False	-0.0191	127	 0.3175	400
176398	1530	 0.0500	1	 0.0166	True	-0.0416	90	 0.5660	159
176758	1531	 0.0500	1	 0.0159	True	-0.0223	93	 0.2583	360
177159	1532	 0.0500	1	 0.0163	False	-0.0240	182	 0.4550	400
177170	1533	 0.0500	2	 0.0098	True	-0.1733	5	 0.4545	11
177227	1534	 0.0500	2	 0.0170	True	-0.0512	23	 0.4035	57
177628	1535	 0.0500	1	 0.0156	False	-0.0310	254	 0.6350	400
177897	1536	 0.0500	2	 0.0154	True	-0.0359	139	 0.5167	269
178024	1537	 0.0500	1	 0.0148	True	-0.0304	48	 0.3780	127
178425	1538	 0.0500	13	 0.0173	False	-0.0113	136	 0.3400	400
178826	1539	 0.0500	2	 0.0179	False	-0.0245	205	 0.5125	400
179042	1540	 0.0500	2	 0.0170	True	-0.0276	83	 0.3843	216
179201	1541	 0.0500	0	 0.0169	True	-0.0279	15	 0.0943	159
179353	1542	 0.0500	1	 0.0173	True	-0.0358	47	 0.3092	152
179575	1543	 0.0500	0	 0.0164	True	-0.0266	62	 0.2793	222
179735	1544	 0.0500	0	 0.0167	True	-0.0308	67	 0.4188	160
179765	1545	 0.0500	0	 0.0153	True	-0.0702	5	 0.1667	30
179821	1546	 0.0500	0	 0.0148	True	-0.0538	10	 0.1786	56
179958	1547	 0.0500	3	 0.0173	True	-0.0417	57	 0.4161	137
179997	1548	 0.0500	1	 0.0172	True	-0.0538	5	 0.1282	39
180010	1549	 0.0500	0	 0.0196	True	-0.1923	12	 0.9231	13
180033	1550	 0.0500	1	 0.0175	True	-0.0944	8	 0.3478	23
180109	1551	 0.0500	2	 0.0148	True	-0.0270	16	 0.2105	76
180201	1552	 0.0500	2	 0.0161	True	-0.0272	16	 0.1739	92
180401	1553	 0.0500	0	 0.0173	True	-0.0214	45	 0.2250	200
180505	1554	 0.0500	0	 0.0184	True	-0.0402	37	 0.3558	104
180814	1555	 0.0500	1	 0.0176	True	-0.0215	102	 0.3301	309
180820	1556	 0.0500	0	 0.0142	True	-0.3287	0	 0.0000	6
180951	1557	 0.0500	5	 0.0161	True	-0.0357	43	 0.3282	131
181174	1558	 0.0500	2	 0.0159	True	-0.0205	95	 0.4260	223
181237	1559	 0.0500	0	 0.0158	True	-0.0418	16	 0.2540	63
181392	1560	 0.0500	1	 0.0175	True	-0.0421	87	 0.5613	155
181444	1561	 0.0500	0	 0.0160	True	-0.0632	21	 0.4038	52
181746	1562	 0.0500	1	 0.0165	True	-0.0277	121	 0.4007	302
182147	1563	 0.0500	3	 0.0163	False	-0.0148	121	 0.3025	400
182158	1564	 0.0500	0	 0.0120	True	-0.1804	0	 0.0000	11
182258	1565	 0.0500	2	 0.0154	True	-0.0513	70	 0.7000	100
182510	1566	 0.0500	7	 0.0194	True	-0.0314	124	 0.4921	252
182586	1567	 0.0500	3	 0.0201	True	-0.0411	30	 0.3947	76
182912	1568	 0.0500	6	 0.0192	True	-0.0340	189	 0.5798	326
182931	1569	 0.0500	0	 0.0174	True	-0.1316	9	 0.4737	19
182952	1570	 0.0500	0	 0.0162	True	-0.1286	16	 0.7619	21
183353	1571	 0.0500	1	 0.0171	False	-0.0234	166	 0.4150	400
183754	1572	 0.0500	5	 0.0170	False	-0.0209	168	 0.4200	400
184155	1573	 0.0500	1	 0.0179	False	-0.0229	177	 0.4425	400
184494	1574	 0.0500	2	 0.0182	True	-0.0325	131	 0.3864	339
184546	1575	 0.0500	0	 0.0187	True	-0.0652	29	 0.5577	52
184654	1576	 0.0500	0	 0.0191	True	-0.0350	22	 0.2037	108
184722	1577	 0.0500	1	 0.0198	True	-0.0444	19	 0.2794	68
184727	1578	 0.0500	0	 0.0137	True	-0.3857	1	 0.2000	5
184908	1579	 0.0500	1	 0.0199	True	-0.0244	44	 0.2431	181
185020	1580	 0.0500	1	 0.0191	True	-0.0400	43	 0.3839	112
185277	1581	 0.0500	4	 0.0187	True	-0.0212	70	 0.2724	257
185304	1582	 0.0500	2	 0.0172	True	-0.0708	5	 0.1852	27
185657	1583	 0.0500	3	 0.0179	True	-0.0249	112	 0.3173	353
185686	1584	 0.0500	0	 0.0209	True	-0.0827	0	 0.0000	29
185729	1585	 0.0500	0	 0.0163	True	-0.0548	14	 0.3256	43
185870	1586	 0.0500	0	 0.0176	True	-0.0332	28	 0.1986	141
186143	1587	 0.0500	1	 0.0189	True	-0.0249	64	 0.2344	273
186236	1588	 0.0500	0	 0.0174	True	-0.0458	42	 0.4516	93
186263	1589	 0.0500	0	 0.0142	True	-0.0891	4	 0.1481	27
186330	1590	 0.0500	1	 0.0179	True	-0.0485	37	 0.5522	67
186425	1591	 0.0500	1	 0.0190	True	-0.0530	63	 0.6632	95
186591	1592	 0.0500	2	 0.0181	True	-0.0320	71	 0.4277	166
186596	1593	 0.0500	0	 0.0256	True	-0.4200	4	 0.8000	5
186646	1594	 0.0500	1	 0.0191	True	-0.0541	13	 0.2600	50
187047	1595	 0.0500	1	 0.0193	False	-0.0229	161	 0.4025	400
187196	1596	 0.0500	1	 0.0176	True	-0.0376	52	 0.3490	149
187206	1597	 0.0500	0	 0.0136	True	-0.2099	2	 0.2000	10
187607	1598	 0.0500	4	 0.0187	False	-0.0184	143	 0.3575	400
187680	1599	 0.0500	1	 0.0184	True	-0.0456	39	 0.5342	73
187710	1600	 0.0500	0	 0.0170	True	-0.0962	18	 0.6000	30
188105	1601	 0.0500	3	 0.0161	True	-0.0233	154	 0.3899	395
188460	1602	 0.0500	0	 0.0174	True	-0.0357	210	 0.5915	355
188758	1603	 0.0500	1	 0.0197	True	-0.0352	151	 0.5067	298
189051	1604	 0.0500	4	 0.0187	True	-0.0189	86	 0.2935	293
189452	1605	 0.0500	1	 0.0182	False	-0.0163	140	 0.3500	400
189475	1606	 0.0500	1	 0.0170	True	-0.1091	14	 0.6087	23
189663	1607	 0.0500	2	 0.0185	True	-0.0175	34	 0.1809	188
190064	1608	 0.0500	3	 0.0186	False	-0.0140	109	 0.2725	400
190465	1609	 0.0500	3	 0.0173	False	-0.0185	157	 0.3925	400
190632	1610	 0.0500	0	 0.0182	True	-0.0264	94	 0.5629	167
190737	1611	 0.0500	1	 0.0197	True	-0.0322	49	 0.4667	105
191020	1612	 0.0500	2	 0.0192	True	-0.0265	128	 0.4523	283
191421	1613	 0.0500	2	 0.0187	False	-0.0140	122	 0.3050	400
191753	1614	 0.0500	7	 0.0173	True	-0.0254	125	 0.3765	332
191876	1615	 0.0500	0	 0.0179	True	-0.0297	39	 0.3171	123
191921	1616	 0.0500	1	 0.0168	True	-0.0587	14	 0.3111	45
192097	1617	 0.0500	0	 0.0195	True	-0.0292	52	 0.2955	176
192335	1618	 0.0500	2	 0.0181	True	-0.0271	74	 0.3109	238
192534	1619	 0.0500	0	 0.0186	True	-0.0340	93	 0.4673	199
192595	1620	 0.0500	0	 0.0183	True	-0.0568	20	 0.3279	61
192642	1621	 0.0500	1	 0.0182	True	-0.0503	9	 0.1915	47
192889	1622	 0.0500	1	 0.0184	True	-0.0346	114	 0.4615	247
192937	1623	 0.0500	0	 0.0198	True	-0.0495	26	 0.5417	48
193016	1624	 0.0500	0	 0.0202	True	-0.0288	7	 0.0886	79
193023	1625	 0.0500	0	 0.0244	True	-0.3057	4	 0.5714	7
193339	1626	 0.0500	1	 0.0198	True	-0.0407	199	 0.6297	316
193491	1627	 0.0500	1	 0.0183	True	-0.0443	77	 0.5066	152
193892	1628	 0.0500	6	 0.0180	False	-0.0181	130	 0.3250	400
194129	1629	 0.0500	7	 0.0173	True	-0.0215	72	 0.3038	237
194530	1630	 0.0500	0	 0.0169	False	-0.0236	185	 0.4625	400
194853	1631	 0.0500	0	 0.0203	True	-0.0284	101	 0.3127	323
195037	1632	 0.0500	1	 0.0192	True	-0.0277	59	 0.3207	184
195046	1633	 0.0500	0	 0.0254	True	-0.2447	5	 0.5556	9
195447	1634	 0.0500	9	 0.0201	False	-0.0172	133	 0.3325	400
195848	1635	 0.0500	2	 0.0194	False	-0.0260	205	 0.5125	400
196079	1636	 0.0500	1	 0.0187	True	-0.0259	56	 0.2424	231
196480	1637	 0.0500	1	 0.0190	False	-0.0258	208	 0.5200	400
196500	1638	 0.0500	0	 0.0148	True	-0.1174	10	 0.5000	20
196519	1639	 0.0500	0	 0.0208	True	-0.1416	16	 0.8421	19
196550	1640	 0.0500	0	 0.0174	True	-0.0814	10	 0.3226	31
196571	1641	 0.0500	1	 0.0162	True	-0.1091	10	 0.4762	21
196760	1642	 0.0500	1	 0.0195	True	-0.0397	108	 0.5714	189
196792	1643	 0.0500	1	 0.0227	True	-0.0529	9	 0.2812	32
196895	1644	 0.0500	0	 0.0204	True	-0.0320	23	 0.2233	103
197296	1645	 0.0500	5	 0.0205	False	-0.0229	171	 0.4275	400
197594	1646	 0.0500	1	 0.0207	True	-0.0312	104	 0.3490	298
197661	1647	 0.0500	1	 0.0201	True	-0.0431	22	 0.3284	67
197811	1648	 0.0500	1	 0.0197	True	-0.0325	63	 0.4200	150
197848	1649	 0.0500	0	 0.0171	True	-0.0845	25	 0.6757	37
197885	1650	 0.0500	0	 0.0194	True	-0.0735	14	 0.3784	37
198170	1651	 0.0500	1	 0.0191	True	-0.0291	129	 0.4526	285
198554	1652	 0.0500	1	 0.0198	True	-0.0281	158	 0.4115	384
198596	1653	 0.0500	0	 0.0186	True	-0.0562	10	 0.2381	42
198855	1654	 0.0500	0	 0.0215	True	-0.0325	89	 0.3436	259
199053	1655	 0.0500	0	 0.0211	True	-0.0345	85	 0.4293	198
199169	1656	 0.0500	1	 0.0218	True	-0.0374	37	 0.3190	116
199375	1657	 0.0500	2	 0.0216	True	-0.0233	52	 0.2524	206
199388	1658	 0.0500	1	 0.0211	True	-0.1505	3	 0.2308	13
199404	1659	 0.0500	0	 0.0208	True	-0.1372	6	 0.3750	16
199560	1660	 0.0500	1	 0.0203	True	-0.0357	68	 0.4359	156
199598	1661	 0.0500	2	 0.0219	True	-0.0670	17	 0.4474	38
199611	1662	 0.0500	1	 0.0186	True	-0.1492	0	 0.0000	13
199765	1663	 0.0500	2	 0.0207	True	-0.0287	49	 0.3182	154
199828	1664	 0.0500	0	 0.0183	True	-0.0623	41	 0.6508	63
200229	1665	 0.0500	4	 0.0201	False	-0.0172	151	 0.3775	400
200337	1666	 0.0500	0	 0.0171	True	-0.0390	46	 0.4259	108
200443	1667	 0.0500	0	 0.0205	True	-0.0564	82	 0.7736	106
200504	1668	 0.0500	1	 0.0193	True	-0.0159	2	 0.0328	61
200627	1669	 0.0500	1	 0.0199	True	-0.0267	29	 0.2358	123
201028	1670	 0.0500	1	 0.0209	False	-0.0211	169	 0.4225	400
201039	1671	 0.0500	0	 0.0236	True	-0.1626	5	 0.4545	11
201186	1672	 0.0500	1	 0.0213	True	-0.0483	101	 0.6871	147
201453	1673	 0.0500	0	 0.0221	True	-0.0288	82	 0.3071	267
201459	1674	 0.0500	0	 0.0235	True	-0.3483	4	 0.6667	6
201492	1675	 0.0500	0	 0.0233	True	-0.0690	1	 0.0303	33
201693	1676	 0.0500	1	 0.0215	True	-0.0375	104	 0.5174	201
201886	1677	 0.0500	1	 0.0221	True	-0.0303	51	 0.2642	193
202287	1678	 0.0500	3	 0.0206	False	-0.0157	106	 0.2650	400
202298	1679	 0.0500	0	 0.0200	True	-0.2071	8	 0.7273	11
202368	1680	 0.0500	1	 0.0196	True	-0.0385	27	 0.3857	70
202594	1681	 0.0500	0	 0.0211	True	-0.0334	99	 0.4381	226
202716	1682	 0.0500	1	 0.0211	True	-0.0339	39	 0.3197	122
203025	1683	 0.0500	7	 0.0219	True	-0.0236	102	 0.3301	309
203195	1684	 0.0500	0	 0.0222	True	-0.0386	69	 0.4059	170
203360	1685	 0.0500	0	 0.0214	True	-0.0272	23	 0.1394	165
203437	1686	 0.0500	2	 0.0200	True	-0.0409	23	 0.2987	77
203564	1687	 0.0500	0	 0.0217	True	-0.0283	29	 0.2283	127
203802	1688	 0.0500	3	 0.0206	True	-0.0346	129	 0.5420	238
203913	1689	 0.0500	1	 0.0185	True	-0.0428	67	 0.6036	111
204237	1690	 0.0500	0	 0.0210	True	-0.0301	118	 0.3642	324
204374	1691	 0.0500	1	 0.0232	True	-0.0430	63	 0.4599	137
204399	1692	 0.0500	1	 0.0250	True	-0.0832	6	 0.2400	25
204712	1693	 0.0500	7	 0.0190	True	-0.0259	123	 0.3930	313
204799	1694	 0.0500	1	 0.0194	True	-0.0638	75	 0.8621	87
205059	1695	 0.0500	7	 0.0246	True	-0.0259	96	 0.3692	260
205064	1696	 0.0500	0	 0.0152	True	-0.4200	4	 0.8000	5
205324	1697	 0.0500	0	 0.0237	True	-0.0294	99	 0.3808	260
205394	1698	 0.0500	1	 0.0240	True	-0.0433	15	 0.2143	70
205454	1699	 0.0500	0	 0.0249	True	-0.0677	32	 0.5333	60
205590	1700	 0.0500	1	 0.0253	True	-0.0368	72	 0.5294	136
205845	1701	 0.0500	1	 0.0238	True	-0.0245	61	 0.2392	255
205879	1702	 0.0500	1	 0.0190	True	-0.0631	5	 0.1471	34
205969	1703	 0.0500	0	 0.0211	True	-0.0539	71	 0.7889	90
205981	1704	 0.0500	1	 0.0237	True	-0.1783	7	 0.5833	12
206112	1705	 0.0500	1	 0.0220	True	-0.0334	66	 0.5038	131
206237	1706	 0.0500	1	 0.0220	True	-0.0436	65	 0.5200	125
206276	1707	 0.0500	1	 0.0246	True	-0.0456	8	 0.2051	39
206421	1708	 0.0500	3	 0.0239	True	-0.0326	61	 0.4207	145
206606	1709	 0.0500	1	 0.0232	True	-0.0282	41	 0.2216	185
206691	1710	 0.0500	1	 0.0223	True	-0.0333	16	 0.1882	85
207092	1711	 0.0500	6	 0.0242	False	-0.0246	192	 0.4800	400
207208	1712	 0.0500	1	 0.0225	True	-0.0432	59	 0.5086	116
207383	1713	 0.0500	1	 0.0239	True	-0.0304	68	 0.3886	175
207476	1714	 0.0500	1	 0.0230	True	-0.0430	45	 0.4839	93
207601	1715	 0.0500	1	 0.0228	True	-0.0324	38	 0.3040	125
207867	1716	 0.0500	0	 0.0243	True	-0.0351	112	 0.4211	266
208000	1717	 0.0500	0	 0.0232	True	-0.0402	66	 0.4962	133
208058	1718	 0.0500	0	 0.0238	True	-0.0653	26	 0.4483	58
208446	1719	 0.0500	3	 0.0240	True	-0.0218	115	 0.2964	388
208685	1720	 0.0500	0	 0.0236	True	-0.0247	79	 0.3305	239
209050	1721	 0.0500	3	 0.0245	True	-0.0286	162	 0.4438	365
209101	1722	 0.0500	1	 0.0259	True	-0.0490	11	 0.2157	51
209407	1723	 0.0500	1	 0.0259	True	-0.0284	110	 0.3595	306
209656	1724	 0.0500	2	 0.0283	True	-0.0279	109	 0.4378	249
209852	1725	 0.0500	2	 0.0261	True	-0.0292	84	 0.4286	196
210165	1726	 0.0500	1	 0.0240	True	-0.0283	125	 0.3994	313
210230	1727	 0.0500	1	 0.0257	True	-0.0391	16	 0.2462	65
210631	1728	 0.0500	0	 0.0240	False	-0.0252	204	 0.5100	400
211032	1729	 0.0500	6	 0.0229	False	-0.0181	159	 0.3975	400
211091	1730	 0.0500	1	 0.0261	True	-0.0256	12	 0.2034	59
211143	1731	 0.0500	0	 0.0251	True	-0.0721	33	 0.6346	52
211544	1732	 0.0500	4	 0.0246	False	-0.0205	143	 0.3575	400
211625	1733	 0.0500	3	 0.0217	True	-0.0345	27	 0.3333	81
211831	1734	 0.0500	1	 0.0250	True	-0.0370	99	 0.4806	206
211839	1735	 0.0500	0	 0.0268	True	-0.2512	1	 0.1250	8
211856	1736	 0.0500	0	 0.0256	True	-0.1464	10	 0.5882	17
211887	1737	 0.0500	0	 0.0238	True	-0.0748	8	 0.2581	31
211953	1738	 0.0500	0	 0.0259	True	-0.0446	19	 0.2879	66
211961	1739	 0.0500	0	 0.0165	True	-0.2525	1	 0.1250	8
211970	1740	 0.0500	0	 0.0195	True	-0.1187	1	 0.1111	9
212371	1741	 0.0500	7	 0.0244	False	-0.0219	176	 0.4400	400
212451	1742	 0.0500	0	 0.0289	True	-0.0504	41	 0.5125	80
212552	1743	 0.0500	0	 0.0235	True	-0.0598	79	 0.7822	101
212612	1744	 0.0500	2	 0.0253	True	-0.0405	8	 0.1333	60
213013	1745	 0.0500	1	 0.0244	False	-0.0231	172	 0.4300	400
213292	1746	 0.0500	1	 0.0255	True	-0.0197	58	 0.2079	279
213693	1747	 0.0500	3	 0.0278	False	-0.0245	159	 0.3975	400
213922	1748	 0.0500	2	 0.0250	True	-0.0266	81	 0.3537	229
214059	1749	 0.0500	0	 0.0283	True	-0.0357	55	 0.4015	137
214178	1750	 0.0500	3	 0.0238	True	-0.0280	43	 0.3613	119
214189	1751	 0.0500	1	 0.0182	True	-0.1000	2	 0.1818	11
214245	1752	 0.0500	1	 0.0238	True	-0.0507	21	 0.3750	56
214262	1753	 0.0500	0	 0.0197	True	-0.1292	2	 0.1176	17
214338	1754	 0.0500	0	 0.0263	True	-0.0605	53	 0.6974	76
214505	1755	 0.0500	1	 0.0269	True	-0.0397	82	 0.4910	167
214700	1756	 0.0500	1	 0.0263	True	-0.0308	88	 0.4513	195
214719	1757	 0.0500	0	 0.0289	True	-0.1231	9	 0.4737	19
