training_iter	round	epsilon	score	avg_loss_per_step	killed_self	avg_reward_per_step	invalid_actions_per_round	avg_invalid_actions_per_step	steps_survived
63287	1130	 0.0500	0	 0.0014	True	-0.0595	27	 0.4576	59
63464	1131	 0.0500	0	 0.0014	True	-0.0493	123	 0.6949	177
63475	1132	 0.0500	0	 0.0014	True	-0.1818	7	 0.6364	11
63571	1133	 0.0500	0	 0.0019	True	-0.0481	48	 0.5000	96
63719	1134	 0.0500	0	 0.0021	True	-0.0457	70	 0.4730	148
63852	1135	 0.0500	0	 0.0022	True	-0.0488	81	 0.6090	133
63895	1136	 0.0500	0	 0.0023	True	-0.0623	13	 0.3023	43
63990	1137	 0.0500	0	 0.0019	True	-0.0451	38	 0.4000	95
64082	1138	 0.0500	0	 0.0019	True	-0.0418	50	 0.5435	92
64138	1139	 0.0500	0	 0.0019	True	-0.0429	23	 0.4107	56
64163	1140	 0.0500	0	 0.0019	True	-0.1036	11	 0.4400	25
64175	1141	 0.0500	0	 0.0018	True	-0.1825	7	 0.5833	12
64296	1142	 0.0500	0	 0.0017	True	-0.0439	56	 0.4628	121
64303	1143	 0.0500	0	 0.0014	True	-0.2857	5	 0.7143	7
64367	1144	 0.0500	0	 0.0017	True	-0.0569	29	 0.4531	64
64431	1145	 0.0500	0	 0.0017	True	-0.0466	12	 0.1875	64
64494	1146	 0.0500	0	 0.0015	True	-0.0556	21	 0.3333	63
64600	1147	 0.0500	0	 0.0016	True	-0.0466	49	 0.4623	106
64622	1148	 0.0500	0	 0.0014	True	-0.1141	13	 0.5909	22
64758	1149	 0.0500	0	 0.0016	True	-0.0493	82	 0.6029	136
64894	1150	 0.0500	0	 0.0015	True	-0.0423	64	 0.4706	136
64916	1151	 0.0500	0	 0.0012	True	-0.1068	7	 0.3182	22
64953	1152	 0.0500	0	 0.0013	True	-0.0822	21	 0.5676	37
65054	1153	 0.0500	0	 0.0014	True	-0.0489	50	 0.4950	101
65110	1154	 0.0500	0	 0.0014	True	-0.0645	36	 0.6429	56
65231	1155	 0.0500	0	 0.0013	True	-0.0392	46	 0.3802	121
65368	1156	 0.0500	0	 0.0014	True	-0.0347	69	 0.5036	137
65384	1157	 0.0500	0	 0.0013	True	-0.1450	8	 0.5000	16
65436	1158	 0.0500	0	 0.0014	True	-0.0587	23	 0.4423	52
65624	1159	 0.0500	0	 0.0016	True	-0.0366	85	 0.4521	188
65681	1160	 0.0500	0	 0.0022	True	-0.0537	20	 0.3509	57
65749	1161	 0.0500	0	 0.0022	True	-0.0537	27	 0.3971	68
65783	1162	 0.0500	0	 0.0019	True	-0.0882	23	 0.6765	34
65902	1163	 0.0500	0	 0.0019	True	-0.0455	64	 0.5378	119
66053	1164	 0.0500	0	 0.0020	True	-0.0380	48	 0.3179	151
66184	1165	 0.0500	0	 0.0017	True	-0.0404	57	 0.4351	131
66304	1166	 0.0500	0	 0.0019	True	-0.0389	60	 0.5000	120
66346	1167	 0.0500	0	 0.0019	True	-0.0643	9	 0.2143	42
66561	1168	 0.0500	0	 0.0017	True	-0.0400	101	 0.4698	215
66671	1169	 0.0500	0	 0.0017	True	-0.0501	58	 0.5273	110
66713	1170	 0.0500	0	 0.0016	True	-0.0710	21	 0.5000	42
66829	1171	 0.0500	0	 0.0017	True	-0.0460	53	 0.4569	116
66847	1172	 0.0500	0	 0.0015	True	-0.1428	15	 0.8333	18
66877	1173	 0.0500	0	 0.0015	True	-0.1007	24	 0.8000	30
67023	1174	 0.0500	0	 0.0015	True	-0.0372	57	 0.3904	146
67179	1175	 0.0500	0	 0.0015	True	-0.0362	57	 0.3654	156
67342	1176	 0.0500	0	 0.0015	True	-0.0439	87	 0.5337	163
67353	1177	 0.0500	0	 0.0015	True	-0.1955	8	 0.7273	11
67375	1178	 0.0500	0	 0.0014	True	-0.1059	9	 0.4091	22
67475	1179	 0.0500	0	 0.0015	True	-0.0493	58	 0.5800	100
67679	1180	 0.0500	0	 0.0017	True	-0.0376	105	 0.5147	204
67695	1181	 0.0500	0	 0.0026	True	-0.1481	13	 0.8125	16
67773	1182	 0.0500	0	 0.0021	True	-0.0565	32	 0.4103	78
67787	1183	 0.0500	0	 0.0021	True	-0.1379	4	 0.2857	14
67799	1184	 0.0500	0	 0.0020	True	-0.1767	7	 0.5833	12
67881	1185	 0.0500	0	 0.0018	True	-0.0467	25	 0.3049	82
67946	1186	 0.0500	1	 0.0017	True	-0.0555	22	 0.3385	65
68089	1187	 0.0500	0	 0.0017	True	-0.0455	63	 0.4406	143
68227	1188	 0.0500	0	 0.0018	True	-0.0447	67	 0.4855	138
68245	1189	 0.0500	0	 0.0021	True	-0.1350	12	 0.6667	18
68435	1190	 0.0500	0	 0.0016	True	-0.0357	101	 0.5316	190
68536	1191	 0.0500	0	 0.0019	True	-0.0453	50	 0.4950	101
68549	1192	 0.0500	0	 0.0017	True	-0.1600	9	 0.6923	13
68567	1193	 0.0500	0	 0.0015	True	-0.1294	9	 0.5000	18
68602	1194	 0.0500	0	 0.0015	True	-0.0823	22	 0.6286	35
68721	1195	 0.0500	0	 0.0017	True	-0.0518	73	 0.6134	119
68856	1196	 0.0500	0	 0.0015	True	-0.0520	93	 0.6889	135
68896	1197	 0.0500	0	 0.0013	True	-0.0705	16	 0.4000	40
69006	1198	 0.0500	0	 0.0016	True	-0.0473	49	 0.4455	110
69122	1199	 0.0500	0	 0.0015	True	-0.0448	63	 0.5431	116
69190	1200	 0.0500	0	 0.0015	True	-0.0497	30	 0.4412	68
69195	1201	 0.0500	0	 0.0012	True	-0.3820	1	 0.2000	5
69299	1202	 0.0500	0	 0.0014	True	-0.0464	51	 0.4904	104
69408	1203	 0.0500	0	 0.0014	True	-0.0405	59	 0.5413	109
69480	1204	 0.0500	1	 0.0014	True	-0.0566	43	 0.5972	72
69583	1205	 0.0500	1	 0.0015	True	-0.0378	47	 0.4563	103
69691	1206	 0.0500	0	 0.0018	True	-0.0383	54	 0.5000	108
69838	1207	 0.0500	0	 0.0021	True	-0.0415	97	 0.6599	147
70002	1208	 0.0500	0	 0.0024	True	-0.0438	91	 0.5549	164
70067	1209	 0.0500	0	 0.0020	True	-0.0508	23	 0.3538	65
70154	1210	 0.0500	0	 0.0019	True	-0.0458	32	 0.3678	87
70235	1211	 0.0500	0	 0.0020	True	-0.0497	41	 0.5062	81
70242	1212	 0.0500	0	 0.0017	True	-0.2657	1	 0.1429	7
70430	1213	 0.0500	0	 0.0017	True	-0.0382	75	 0.3989	188
70492	1214	 0.0500	0	 0.0017	True	-0.0523	27	 0.4355	62
70559	1215	 0.0500	0	 0.0017	True	-0.0557	31	 0.4627	67
70594	1216	 0.0500	0	 0.0016	True	-0.1014	29	 0.8286	35
70658	1217	 0.0500	0	 0.0015	True	-0.0605	40	 0.6250	64
70711	1218	 0.0500	0	 0.0017	True	-0.0490	19	 0.3585	53
70804	1219	 0.0500	0	 0.0017	True	-0.0394	37	 0.3978	93
70823	1220	 0.0500	0	 0.0015	True	-0.1263	15	 0.7895	19
70951	1221	 0.0500	0	 0.0016	True	-0.0441	57	 0.4453	128
70992	1222	 0.0500	0	 0.0017	True	-0.0710	17	 0.4146	41
71105	1223	 0.0500	0	 0.0016	True	-0.0487	59	 0.5221	113
71139	1224	 0.0500	0	 0.0017	True	-0.0750	8	 0.2353	34
71152	1225	 0.0500	0	 0.0015	True	-0.1600	4	 0.3077	13
71193	1226	 0.0500	0	 0.0017	True	-0.0778	27	 0.6585	41
71271	1227	 0.0500	0	 0.0015	True	-0.0544	38	 0.4872	78
71362	1228	 0.0500	0	 0.0016	True	-0.0380	46	 0.5055	91
71397	1229	 0.0500	0	 0.0015	True	-0.0574	4	 0.1143	35
71411	1230	 0.0500	0	 0.0019	True	-0.1643	9	 0.6429	14
71497	1231	 0.0500	0	 0.0015	True	-0.0452	36	 0.4186	86
71512	1232	 0.0500	0	 0.0014	True	-0.1453	4	 0.2667	15
71640	1233	 0.0500	0	 0.0015	True	-0.0434	70	 0.5469	128
71653	1234	 0.0500	0	 0.0016	True	-0.1623	6	 0.4615	13
71778	1235	 0.0500	0	 0.0019	True	-0.0378	65	 0.5200	125
71958	1236	 0.0500	0	 0.0021	True	-0.0459	106	 0.5889	180
72103	1237	 0.0500	0	 0.0020	True	-0.0434	63	 0.4345	145
72233	1238	 0.0500	1	 0.0020	True	-0.0338	53	 0.4077	130
72291	1239	 0.0500	0	 0.0018	True	-0.0589	17	 0.2931	58
72323	1240	 0.0500	0	 0.0018	True	-0.0778	14	 0.4375	32
72402	1241	 0.0500	0	 0.0019	True	-0.0494	34	 0.4304	79
72447	1242	 0.0500	0	 0.0018	True	-0.0727	27	 0.6000	45
72597	1243	 0.0500	0	 0.0019	True	-0.0375	67	 0.4467	150
72649	1244	 0.0500	0	 0.0018	True	-0.0663	30	 0.5769	52
72722	1245	 0.0500	0	 0.0018	True	-0.0564	42	 0.5753	73
72784	1246	 0.0500	0	 0.0017	True	-0.0645	40	 0.6452	62
72904	1247	 0.0500	1	 0.0017	True	-0.0474	67	 0.5583	120
73067	1248	 0.0500	0	 0.0016	True	-0.0375	71	 0.4356	163
73086	1249	 0.0500	0	 0.0017	True	-0.1179	4	 0.2105	19
73093	1250	 0.0500	0	 0.0018	True	-0.2714	3	 0.4286	7
73158	1251	 0.0500	0	 0.0017	True	-0.0626	45	 0.6923	65
73219	1252	 0.0500	0	 0.0016	True	-0.0680	45	 0.7377	61
73230	1253	 0.0500	0	 0.0016	True	-0.1818	2	 0.1818	11
73344	1254	 0.0500	0	 0.0015	True	-0.0421	47	 0.4123	114
73352	1255	 0.0500	0	 0.0013	True	-0.2350	2	 0.2500	8
73450	1256	 0.0500	0	 0.0016	True	-0.0493	51	 0.5204	98
73535	1257	 0.0500	0	 0.0017	True	-0.0432	47	 0.5529	85
73544	1258	 0.0500	0	 0.0015	True	-0.2345	6	 0.6667	9
73703	1259	 0.0500	0	 0.0015	True	-0.0484	101	 0.6352	159
73811	1260	 0.0500	0	 0.0019	True	-0.0431	45	 0.4167	108
73935	1261	 0.0500	0	 0.0021	True	-0.0544	83	 0.6694	124
74091	1262	 0.0500	0	 0.0021	True	-0.0444	94	 0.6026	156
74096	1263	 0.0500	0	 0.0020	True	-0.3600	3	 0.6000	5
74204	1264	 0.0500	0	 0.0020	True	-0.0475	52	 0.4815	108
74306	1265	 0.0500	0	 0.0019	True	-0.0476	45	 0.4412	102
74359	1266	 0.0500	0	 0.0019	True	-0.0611	29	 0.5472	53
74425	1267	 0.0500	0	 0.0017	True	-0.0615	43	 0.6515	66
74474	1268	 0.0500	1	 0.0017	True	-0.0720	32	 0.6531	49
74514	1269	 0.0500	0	 0.0018	True	-0.0675	16	 0.4000	40
74652	1270	 0.0500	0	 0.0017	True	-0.0401	64	 0.4638	138
74765	1271	 0.0500	0	 0.0016	True	-0.0496	73	 0.6460	113
74789	1272	 0.0500	0	 0.0015	True	-0.1104	16	 0.6667	24
74816	1273	 0.0500	0	 0.0015	True	-0.1081	19	 0.7037	27
74959	1274	 0.0500	0	 0.0016	True	-0.0447	63	 0.4406	143
74980	1275	 0.0500	0	 0.0018	True	-0.1105	7	 0.3333	21
75033	1276	 0.0500	0	 0.0015	True	-0.0683	36	 0.6792	53
75137	1277	 0.0500	0	 0.0016	True	-0.0546	66	 0.6346	104
75280	1278	 0.0500	0	 0.0015	True	-0.0370	50	 0.3497	143
75316	1279	 0.0500	0	 0.0016	True	-0.0711	12	 0.3333	36
75333	1280	 0.0500	0	 0.0014	True	-0.1388	11	 0.6471	17
75430	1281	 0.0500	0	 0.0015	True	-0.0565	62	 0.6392	97
75523	1282	 0.0500	0	 0.0016	True	-0.0564	61	 0.6559	93
75562	1283	 0.0500	0	 0.0014	True	-0.0751	14	 0.3590	39
75607	1284	 0.0500	0	 0.0014	True	-0.0762	34	 0.7556	45
75676	1285	 0.0500	0	 0.0015	True	-0.0515	32	 0.4638	69
75836	1286	 0.0500	0	 0.0017	True	-0.0438	73	 0.4562	160
75891	1287	 0.0500	0	 0.0019	True	-0.0629	28	 0.5091	55
75984	1288	 0.0500	0	 0.0021	True	-0.0520	46	 0.4946	93
76040	1289	 0.0500	0	 0.0022	True	-0.0662	34	 0.6071	56
76141	1290	 0.0500	0	 0.0021	True	-0.0547	54	 0.5347	101
76220	1291	 0.0500	0	 0.0020	True	-0.0540	48	 0.6076	79
76292	1292	 0.0500	0	 0.0019	True	-0.0570	29	 0.4028	72
76436	1293	 0.0500	0	 0.0020	True	-0.0417	67	 0.4653	144
