training_iter	round	epsilon	score	avg_loss_per_step	killed_self	avg_reward_per_step	invalid_actions_per_round	avg_invalid_actions_per_step	steps_survived
76800	739	 0.0500	2	 0.3020	True	-0.3233	54	 0.3051	177
76992	740	 0.0500	0	 0.3036	True	-0.4123	70	 0.3646	192
77070	741	 0.0500	3	 0.3682	True	-0.1654	48	 0.6154	78
77410	742	 0.0500	1	 0.3671	True	-0.3955	201	 0.5912	340
77558	743	 0.0500	1	 0.3374	True	-0.3653	35	 0.2365	148
77634	744	 0.0500	0	 0.3504	True	-0.7236	49	 0.6447	76
77748	745	 0.0500	1	 0.3816	True	-0.3913	33	 0.2895	114
77827	746	 0.0500	1	 0.3521	True	-0.6114	39	 0.4937	79
77942	747	 0.0500	0	 0.4113	True	-0.4125	28	 0.2435	115
77977	748	 0.0500	3	 0.3901	True	-0.6765	17	 0.4857	35
78378	749	 0.0500	0	 0.3540	False	-0.1639	195	 0.4875	400
78406	750	 0.0500	0	 0.3205	True	-1.3750	13	 0.4643	28
78603	751	 0.0500	1	 0.3521	True	-0.3920	85	 0.4315	197
78639	752	 0.0500	0	 0.2374	True	-0.5416	29	 0.8056	36
79040	753	 0.0500	11	 0.3631	False	 0.0133	172	 0.4300	400
79162	754	 0.0500	1	 0.3003	True	-0.5111	59	 0.4836	122
79282	755	 0.0500	2	 0.3362	True	-0.4986	73	 0.6083	120
79363	756	 0.0500	1	 0.2991	True	-0.5307	38	 0.4691	81
79394	757	 0.0500	1	 0.4215	True	-0.9652	12	 0.3871	31
79751	758	 0.0500	1	 0.3466	True	-0.3627	171	 0.4790	357
79764	759	 0.0500	0	 0.2250	True	-2.4808	1	 0.0769	13
79782	760	 0.0500	0	 0.2635	True	-1.7495	7	 0.3889	18
79831	761	 0.0500	0	 0.3086	True	-0.8546	21	 0.4286	49
79931	762	 0.0500	2	 0.3063	True	-0.5263	62	 0.6200	100
79936	763	 0.0500	0	 0.7284	True	-6.2000	4	 0.8000	5
79941	764	 0.0500	0	 0.2227	True	-6.2000	4	 0.8000	5
79946	765	 0.0500	1	 0.2039	True	-5.2000	4	 0.8000	5
79951	766	 0.0500	0	 0.3063	True	-6.2000	4	 0.8000	5
79956	767	 0.0500	0	 0.6174	True	-6.2000	4	 0.8000	5
79994	768	 0.0500	0	 0.2884	True	-1.0762	16	 0.4211	38
80002	769	 0.0500	0	 0.1569	True	-3.8489	4	 0.5000	8
80079	770	 0.0500	0	 0.2632	True	-0.6944	37	 0.4805	77
80097	771	 0.0500	0	 0.4054	True	-1.9240	9	 0.5000	18
80211	772	 0.0500	1	 0.2964	True	-0.5072	51	 0.4474	114
80612	773	 0.0500	2	 0.3570	False	-0.0919	143	 0.3575	400
80733	774	 0.0500	1	 0.3640	True	-0.4387	41	 0.3388	121
80874	775	 0.0500	1	 0.3593	True	-0.2992	64	 0.4539	141
81034	776	 0.0500	3	 0.3109	True	-0.3147	57	 0.3563	160
81158	777	 0.0500	1	 0.3587	True	-0.2644	57	 0.4597	124
81187	778	 0.0500	3	 0.3806	True	 0.1174	7	 0.2414	29
81313	779	 0.0500	2	 0.4290	True	-0.4281	56	 0.4444	126
81390	780	 0.0500	0	 0.3510	True	-0.7037	41	 0.5325	77
81565	781	 0.0500	2	 0.3444	True	-0.3324	48	 0.2743	175
81570	782	 0.0500	0	 0.5089	True	-6.1000	3	 0.6000	5
81606	783	 0.0500	0	 0.4075	True	-1.2569	32	 0.8889	36
82007	784	 0.0500	2	 0.3386	False	-0.1004	158	 0.3950	400
82134	785	 0.0500	0	 0.3133	True	-0.5067	65	 0.5118	127
82281	786	 0.0500	2	 0.3827	True	-0.4238	72	 0.4898	147
82336	787	 0.0500	0	 0.4227	True	-0.7621	14	 0.2545	55
82737	788	 0.0500	3	 0.3565	False	-0.0964	170	 0.4250	400
83138	789	 0.0500	2	 0.3806	False	-0.1217	189	 0.4725	400
83223	790	 0.0500	0	 0.4173	True	-0.6772	54	 0.6353	85
83370	791	 0.0500	1	 0.3847	True	-0.4847	78	 0.5306	147
83563	792	 0.0500	1	 0.2899	True	-0.4160	86	 0.4456	193
83656	793	 0.0500	1	 0.3484	True	-0.5224	29	 0.3118	93
83692	794	 0.0500	1	 0.3791	True	-0.9913	22	 0.6111	36
83735	795	 0.0500	1	 0.3227	True	-0.7936	17	 0.3953	43
83812	796	 0.0500	0	 0.4483	True	-0.6438	27	 0.3506	77
83819	797	 0.0500	0	 0.5493	True	-4.5714	6	 0.8571	7
84004	798	 0.0500	1	 0.3499	True	-0.4015	65	 0.3514	185
84232	799	 0.0500	3	 0.3761	True	-0.2587	61	 0.2675	228
84385	800	 0.0500	0	 0.3078	True	-0.3905	37	 0.2418	153
84409	801	 0.0500	0	 0.2245	True	-1.6146	16	 0.6667	24
84671	802	 0.0500	2	 0.3617	True	-0.2707	64	 0.2443	262
85072	803	 0.0500	7	 0.3761	False	-0.0107	148	 0.3700	400
85100	804	 0.0500	0	 0.2620	True	-1.3617	15	 0.5357	28
85334	805	 0.0500	0	 0.3213	True	-0.3961	98	 0.4188	234
85494	806	 0.0500	3	 0.3298	True	-0.3013	58	 0.3625	160
85550	807	 0.0500	1	 0.2470	True	-0.5485	8	 0.1429	56
85650	808	 0.0500	1	 0.3783	True	-0.2617	38	 0.3800	100
85708	809	 0.0500	0	 0.3264	True	-0.7869	26	 0.4483	58
85851	810	 0.0500	1	 0.3633	True	-0.3850	53	 0.3706	143
85884	811	 0.0500	0	 0.3918	True	-1.1727	20	 0.6061	33
86161	812	 0.0500	3	 0.3263	True	-0.3290	135	 0.4874	277
86236	813	 0.0500	1	 0.3472	True	-0.6553	48	 0.6400	75
86398	814	 0.0500	0	 0.3951	True	-0.4141	58	 0.3580	162
86608	815	 0.0500	3	 0.3237	True	-0.2746	71	 0.3381	210
86819	816	 0.0500	3	 0.3437	True	-0.3198	78	 0.3697	211
86980	817	 0.0500	2	 0.3749	True	-0.4088	73	 0.4534	161
86995	818	 0.0500	1	 0.4056	True	-2.0333	13	 0.8667	15
87208	819	 0.0500	4	 0.4155	True	-0.2181	68	 0.3192	213
87451	820	 0.0500	0	 0.3506	True	-0.5172	169	 0.6955	243
