training_iter	round	epsilon	score	avg_loss_per_step	killed_self	avg_reward_per_step	invalid_actions_per_round	avg_invalid_actions_per_step	steps_survived
33853	767	 0.0500	0	 0.0011	True	-0.0739	2	 0.1000	20
33871	768	 0.0500	0	 0.0011	True	-0.0790	4	 0.2222	18
34122	769	 0.0500	2	 0.0021	True	-0.0268	103	 0.4104	251
34363	770	 0.0500	1	 0.0020	True	-0.0261	94	 0.3900	241
34518	771	 0.0500	2	 0.0013	True	-0.0263	46	 0.2968	155
34692	772	 0.0500	0	 0.0022	True	-0.0264	59	 0.3391	174
34790	773	 0.0500	0	 0.0020	True	-0.0284	21	 0.2143	98
34823	774	 0.0500	0	 0.0010	True	-0.0551	9	 0.2727	33
35135	775	 0.0500	1	 0.0020	True	-0.0223	73	 0.2340	312
35298	776	 0.0500	1	 0.0026	True	-0.0259	52	 0.3190	163
35343	777	 0.0500	1	 0.0017	True	-0.0413	10	 0.2222	45
35416	778	 0.0500	1	 0.0027	True	-0.0299	15	 0.2055	73
35471	779	 0.0500	0	 0.0016	True	-0.0254	1	 0.0182	55
35507	780	 0.0500	0	 0.0012	True	-0.0569	12	 0.3333	36
35753	781	 0.0500	1	 0.0024	True	-0.0325	126	 0.5122	246
35844	782	 0.0500	0	 0.0022	True	-0.0297	20	 0.2198	91
36110	783	 0.0500	1	 0.0015	True	-0.0358	170	 0.6391	266
36511	784	 0.0500	0	 0.0018	False	-0.0221	180	 0.4500	400
36779	785	 0.0500	15	 0.0022	True	-0.0056	31	 0.1157	268
36973	786	 0.0500	1	 0.0029	True	-0.0279	56	 0.2887	194
37153	787	 0.0500	1	 0.0031	True	-0.0213	34	 0.1889	180
37554	788	 0.0500	2	 0.0023	False	-0.0164	96	 0.2400	400
37568	789	 0.0500	0	 0.0012	True	-0.1079	4	 0.2857	14
37776	790	 0.0500	0	 0.0020	True	-0.0231	58	 0.2788	208
38065	791	 0.0500	12	 0.0020	True	-0.0315	171	 0.5917	289
38339	792	 0.0500	2	 0.0025	True	-0.0263	89	 0.3248	274
38351	793	 0.0500	2	 0.0042	True	-0.0740	0	 0.0000	12
38470	794	 0.0500	1	 0.0024	True	-0.0256	10	 0.0840	119
38498	795	 0.0500	1	 0.0043	True	-0.0484	2	 0.0714	28
38899	796	 0.0500	1	 0.0028	False	-0.0146	62	 0.1550	400
39156	797	 0.0500	3	 0.0023	True	-0.0201	69	 0.2685	257
39257	798	 0.0500	1	 0.0030	True	-0.0212	23	 0.2277	101
39582	799	 0.0500	3	 0.0025	True	-0.0267	132	 0.4062	325
39770	800	 0.0500	0	 0.0021	True	-0.0281	74	 0.3936	188
39775	801	 0.0500	1	 0.0009	True	-0.2016	0	 0.0000	5
39811	802	 0.0500	0	 0.0024	True	-0.0478	4	 0.1111	36
40212	803	 0.0500	0	 0.0024	False	-0.0175	135	 0.3375	400
40269	804	 0.0500	1	 0.0026	True	-0.0336	13	 0.2281	57
40394	805	 0.0500	3	 0.0021	True	-0.0150	35	 0.2800	125
40652	806	 0.0500	0	 0.0032	True	-0.0276	97	 0.3760	258
40672	807	 0.0500	2	 0.0032	True	-0.0701	4	 0.2000	20
40760	808	 0.0500	0	 0.0012	True	-0.0256	10	 0.1136	88
40785	809	 0.0500	0	 0.0026	True	-0.0683	4	 0.1600	25
40848	810	 0.0500	1	 0.0037	True	-0.0373	19	 0.3016	63
41197	811	 0.0500	8	 0.0021	True	-0.0115	83	 0.2378	349
41412	812	 0.0500	2	 0.0026	True	-0.0185	38	 0.1767	215
41515	813	 0.0500	0	 0.0028	True	-0.0250	24	 0.2330	103
41547	814	 0.0500	0	 0.0025	True	-0.0589	9	 0.2812	32
41706	815	 0.0500	3	 0.0015	True	-0.0117	19	 0.1195	159
41825	816	 0.0500	3	 0.0032	True	-0.0299	26	 0.2185	119
41923	817	 0.0500	0	 0.0020	True	-0.0183	7	 0.0714	98
42019	818	 0.0500	1	 0.0020	True	-0.0207	15	 0.1562	96
42191	819	 0.0500	2	 0.0020	True	-0.0165	27	 0.1570	172
42470	820	 0.0500	3	 0.0023	True	-0.0237	110	 0.3943	279
42480	821	 0.0500	0	 0.0013	True	-0.1758	4	 0.4000	10
42503	822	 0.0500	0	 0.0062	True	-0.0702	7	 0.3043	23
42625	823	 0.0500	3	 0.0021	True	-0.0052	10	 0.0820	122
42752	824	 0.0500	3	 0.0025	True	-0.0212	37	 0.2913	127
43115	825	 0.0500	1	 0.0025	True	-0.0198	107	 0.2948	363
43120	826	 0.0500	0	 0.0019	True	-0.3039	1	 0.2000	5
43202	827	 0.0500	1	 0.0047	True	-0.0281	24	 0.2927	82
43264	828	 0.0500	0	 0.0055	True	-0.0361	11	 0.1774	62
43469	829	 0.0500	1	 0.0030	True	-0.0156	35	 0.1707	205
43554	830	 0.0500	0	 0.0030	True	-0.0343	24	 0.2824	85
43621	831	 0.0500	3	 0.0045	True	-0.0258	15	 0.2239	67
43985	832	 0.0500	2	 0.0027	True	-0.0133	48	 0.1319	364
44010	833	 0.0500	1	 0.0028	True	-0.0617	5	 0.2000	25
44028	834	 0.0500	1	 0.0055	True	-0.0845	4	 0.2222	18
44232	835	 0.0500	0	 0.0024	True	-0.0286	61	 0.2990	204
44633	836	 0.0500	1	 0.0029	False	-0.0226	179	 0.4475	400
44826	837	 0.0500	1	 0.0035	True	-0.0234	49	 0.2539	193
44964	838	 0.0500	3	 0.0021	True	-0.0255	48	 0.3478	138
45010	839	 0.0500	1	 0.0013	True	-0.0294	3	 0.0652	46
45406	840	 0.0500	3	 0.0026	True	-0.0130	71	 0.1793	396
45643	841	 0.0500	1	 0.0026	True	-0.0265	90	 0.3797	237
45991	842	 0.0500	1	 0.0019	True	-0.0172	81	 0.2328	348
46196	843	 0.0500	1	 0.0024	True	-0.0165	36	 0.1756	205
